"B17001C_001E","B17001C_001M","B17001C_002E","B17001C_002M","B17001C_003E","B17001C_003M","B17001C_004E","B17001C_004M","B17001C_005E","B17001C_005M","B17001C_006E","B17001C_006M","B17001C_007E","B17001C_007M","B17001C_008E","B17001C_008M","B17001C_009E","B17001C_009M","B17001C_010E","B17001C_010M","B17001C_011E","B17001C_011M","B17001C_012E","B17001C_012M","B17001C_013E","B17001C_013M","B17001C_014E","B17001C_014M","B17001C_015E","B17001C_015M","B17001C_016E","B17001C_016M","B17001C_017E","B17001C_017M","B17001C_018E","B17001C_018M","B17001C_019E","B17001C_019M","B17001C_020E","B17001C_020M","B17001C_021E","B17001C_021M","B17001C_022E","B17001C_022M","B17001C_023E","B17001C_023M","B17001C_024E","B17001C_024M","B17001C_025E","B17001C_025M","B17001C_026E","B17001C_026M","B17001C_027E","B17001C_027M","B17001C_028E","B17001C_028M","B17001C_029E","B17001C_029M","B17001C_030E","B17001C_030M","B17001C_031E","B17001C_031M","B17001C_032E","B17001C_032M","B17001C_033E","B17001C_033M","B17001C_034E","B17001C_034M","B17001C_035E","B17001C_035M","B17001C_036E","B17001C_036M","B17001C_037E","B17001C_037M","B17001C_038E","B17001C_038M","B17001C_039E","B17001C_039M","B17001C_040E","B17001C_040M","B17001C_041E","B17001C_041M","B17001C_042E","B17001C_042M","B17001C_043E","B17001C_043M","B17001C_044E","B17001C_044M","B17001C_045E","B17001C_045M","B17001C_046E","B17001C_046M","B17001C_047E","B17001C_047M","B17001C_048E","B17001C_048M","B17001C_049E","B17001C_049M","B17001C_050E","B17001C_050M","B17001C_051E","B17001C_051M","B17001C_052E","B17001C_052M","B17001C_053E","B17001C_053M","B17001C_054E","B17001C_054M","B17001C_055E","B17001C_055M","B17001C_056E","B17001C_056M","B17001C_057E","B17001C_057M","B17001C_058E","B17001C_058M","B17001C_059E","B17001C_059M","GEO_ID","NAME"
"116","27","33","31","33","31","13","19","0","23","0","23","0","23","0","23","0","23","0","23","20","19","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","83","43","70","44","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","12","22","0","23","58","45","0","23","13","19","0","23","0","23","9","15","0","23","0","23","0","23","0","23","0","23","0","23","4","9","0","23","0","23","0","23","0500000US42087","Mifflin County, Pennsylvania"
"469","178","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","469","178","160","59","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","9","16","36","33","1","10","100","48","14","28","309","165","0","26","0","26","45","81","0","26","0","26","0","26","0","26","68","62","3","6","134","97","0","26","59","59","0","26","0500000US42089","Monroe County, Pennsylvania"
"756","295","235","226","51","61","12","21","0","26","0","26","6","10","0","26","0","26","0","26","33","53","0","26","0","26","0","26","0","26","0","26","184","174","34","54","0","26","34","55","0","26","0","26","4","7","7","10","31","48","4","8","5","8","3","5","62","67","0","26","521","196","366","152","22","35","0","26","74","56","12","17","10","11","11","13","17","21","25","43","73","80","82","61","26","23","7","13","7","13","155","77","0","26","0","26","4","8","23","40","0","26","0","26","7","11","27","31","23","19","35","44","15","20","13","15","8","15","0500000US42091","Montgomery County, Pennsylvania"
"21","20","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","21","20","6","7","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","6","7","0","17","0","17","15","21","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","15","21","0","17","0","17","0","17","0","17","0500000US42093","Montour County, Pennsylvania"
"502","204","27","36","6","12","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","6","12","0","26","0","26","0","26","21","34","0","26","0","26","0","26","0","26","0","26","0","26","0","26","21","34","0","26","0","26","0","26","0","26","0","26","475","179","190","103","22","37","0","26","0","26","7","11","0","26","8","11","8","13","23","27","86","82","19","29","0","26","10","16","7","11","285","114","30","20","0","26","32","41","24","37","0","26","0","26","0","26","47","39","64","54","50","49","11","18","27","30","0","26","0500000US42095","Northampton County, Pennsylvania"
"122","72","35","46","9","16","0","26","0","26","0","26","9","16","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","26","36","0","26","0","26","0","26","8","14","0","26","0","26","18","31","0","26","0","26","0","26","0","26","0","26","0","26","87","53","58","53","5","9","0","26","0","26","0","26","0","26","0","26","0","26","5","8","4","6","1","5","43","49","0","26","0","26","29","31","0","26","0","26","0","26","0","26","0","26","0","26","8","12","0","26","0","26","1","3","20","28","0","26","0","26","0500000US42097","Northumberland County, Pennsylvania"
"101","44","34","31","32","31","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","32","31","0","23","0","23","2","5","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","2","5","0","23","0","23","0","23","67","44","48","37","0","23","0","23","12","18","0","23","0","23","0","23","16","27","0","23","0","23","13","14","7","12","0","23","0","23","19","15","0","23","0","23","6","9","0","23","0","23","0","23","0","23","0","23","5","7","6","8","0","23","0","23","2","5","0500000US42099","Perry County, Pennsylvania"
"5103","711","1235","341","556","161","38","46","0","26","53","54","90","59","0","26","0","26","47","49","57","57","40","42","52","41","71","58","49","73","59","64","679","257","56","62","0","26","44","53","0","26","0","26","68","72","12","16","99","64","121","100","65","49","45","46","88","72","81","93","3868","663","2029","437","328","166","9","18","187","104","53","52","36","40","108","73","157","101","394","149","259","110","126","55","167","73","179","88","26","28","1839","370","0","26","0","26","171","114","96","111","23","33","16","22","149","72","293","134","184","86","254","125","274","113","137","95","242","140","0500000US42101","Philadelphia County, Pennsylvania"
"43","45","16","27","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","16","27","0","26","0","26","0","26","0","26","0","26","0","26","0","26","8","21","0","26","0","26","0","26","0","26","8","15","27","35","22","28","0","26","0","26","0","26","0","26","0","26","0","26","13","18","0","26","0","26","9","13","0","26","0","26","0","26","5","11","0","26","0","26","0","26","0","26","0","26","0","26","5","11","0","26","0","26","0","26","0","26","0","26","0","26","0500000US42103","Pike County, Pennsylvania"
"29","20","4","5","2","3","0","17","0","17","0","17","0","17","0","17","0","17","0","17","2","3","0","17","0","17","0","17","0","17","0","17","2","5","1","4","0","17","0","17","0","17","0","17","0","17","0","17","0","17","1","3","0","17","0","17","0","17","0","17","25","19","7","6","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","7","6","0","17","0","17","0","17","18","15","1","2","0","17","5","7","0","17","0","17","0","17","0","17","0","17","6","6","0","17","3","4","3","5","0","17","0500000US42105","Potter County, Pennsylvania"
"161","90","72","57","44","43","0","26","0","26","0","26","0","26","2","4","0","26","6","11","22","26","0","26","4","10","10","15","0","26","0","26","28","24","0","26","0","26","0","26","0","26","0","26","0","26","5","11","5","10","4","7","0","26","14","18","0","26","0","26","89","72","18","14","0","26","0","26","0","26","2","4","0","26","0","26","6","9","0","26","1","2","3","5","6","11","0","26","0","26","71","70","0","26","0","26","8","13","0","26","0","26","0","26","0","26","7","12","0","26","47","55","6","15","3","5","0","26","0500000US42107","Schuylkill County, Pennsylvania"
"23","22","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","23","22","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","23","22","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","21","21","0","23","2","4","0","23","0500000US42109","Snyder County, Pennsylvania"
"41","29","7","8","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","7","8","0","26","0","26","0","26","0","26","0","26","0","26","2","5","0","26","2","3","3","6","0","26","0","26","0","26","34","26","28","23","0","26","0","26","0","26","0","26","4","8","0","26","5","7","1","3","0","26","2","3","11","17","0","26","5","10","6","8","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","2","5","4","6","0","26","0","26","0","26","0500000US42111","Somerset County, Pennsylvania"
"7","9","3","6","3","6","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","3","6","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","4","7","4","7","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","4","7","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0500000US42113","Sullivan County, Pennsylvania"
"9","8","1","2","1","2","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","1","2","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","8","8","2","4","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","1","2","1","3","0","23","0","23","0","23","6","6","0","23","0","23","0","23","0","23","2","3","0","23","0","23","0","23","0","23","0","23","4","6","0","23","0","23","0500000US42115","Susquehanna County, Pennsylvania"
"31","20","4","7","4","7","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","4","7","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","27","19","24","18","0","23","1","3","0","23","0","23","0","23","0","23","0","23","23","18","0","23","0","23","0","23","0","23","0","23","3","8","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","3","8","0","23","0","23","0","23","0500000US42117","Tioga County, Pennsylvania"
"15","27","10","25","10","25","0","23","0","23","0","23","0","23","0","23","0","23","10","25","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","5","13","2","8","0","23","0","23","2","8","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","3","9","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","3","9","0","23","0","23","0","23","0500000US42119","Union County, Pennsylvania"
"6","7","3","6","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","3","6","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","3","6","0","26","0","26","0","26","0","26","3","4","3","4","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","1","2","0","26","2","3","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0500000US42121","Venango County, Pennsylvania"
"51","29","12","11","11","10","0","23","0","23","0","23","5","7","0","23","0","23","0","23","0","23","0","23","0","23","6","7","0","23","0","23","1","4","0","23","0","23","0","23","0","23","0","23","1","4","0","23","0","23","0","23","0","23","0","23","0","23","0","23","39","27","14","15","0","23","0","23","0","23","4","5","0","23","0","23","0","23","0","23","7","9","0","23","2","3","0","23","1","6","25","17","5","5","0","23","5","4","4","5","0","23","0","23","1","3","0","23","6","10","0","23","4","5","0","23","0","23","0500000US42123","Warren County, Pennsylvania"
"42","57","7","11","7","11","0","26","0","26","0","26","7","11","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","35","56","9","44","0","26","0","26","0","26","0","26","0","26","0","26","7","40","0","26","0","26","2","5","0","26","0","26","0","26","26","29","0","26","0","26","0","26","0","26","0","26","0","26","0","26","11","21","11","18","2","3","0","26","2","6","0","26","0500000US42125","Washington County, Pennsylvania"
"90","73","80","76","34","49","0","26","0","26","0","26","0","26","0","26","11","17","16","23","0","26","7","12","0","26","0","26","0","26","0","26","46","38","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","17","23","6","10","23","30","0","26","0","26","10","18","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","10","18","0","26","0","26","0","26","8","17","0","26","0","26","0","26","0","26","0","26","0","26","0","26","2","3","0","26","0500000US42127","Wayne County, Pennsylvania"
"178","99","35","37","11","19","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","10","18","0","26","1","3","0","26","0","26","24","32","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","23","31","0","26","1","2","0","26","143","89","37","36","0","26","9","17","0","26","0","26","0","26","0","26","0","26","0","26","20","21","0","26","8","13","0","26","0","26","106","75","0","26","0","26","8","17","0","26","0","26","20","25","0","26","0","26","30","52","16","21","32","30","0","26","0","26","0500000US42129","Westmoreland County, Pennsylvania"
"44","21","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","44","21","33","17","4","5","0","20","0","20","0","20","0","20","0","20","5","8","7","7","0","20","7","8","0","20","6","8","4","5","11","8","0","20","0","20","0","20","0","20","3","4","0","20","0","20","0","20","4","5","0","20","2","3","0","20","2","3","0500000US42131","Wyoming County, Pennsylvania"
"606","242","79","61","62","58","0","26","0","26","0","26","0","26","0","26","35","50","6","11","0","26","6","9","0","26","5","9","0","26","10","17","17","21","0","26","0","26","0","26","14","17","0","26","0","26","0","26","0","26","3","5","0","26","0","26","0","26","0","26","527","236","300","142","0","26","0","26","0","26","9","14","0","26","19","26","52","39","18","30","78","76","20","28","94","73","10","17","0","26","227","131","26","53","0","26","16","22","4","7","0","26","9","15","0","26","29","39","53","60","18","17","27","31","34","35","11","14","0500000US42133","York County, Pennsylvania"
"43","54","4","7","4","7","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","1","3","0","29","3","7","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","39","54","21","31","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","21","31","0","29","0","29","0","29","18","24","0","29","0","29","18","24","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0500000US44001","Bristol County, Rhode Island"
"485","163","121","123","60","53","16","36","0","32","0","32","0","32","0","32","0","32","0","32","0","32","4","10","0","32","8","13","32","39","0","32","61","86","0","32","0","32","17","36","0","32","0","32","0","32","0","32","9","24","0","32","0","32","0","32","35","56","0","32","364","134","236","121","0","32","0","32","0","32","0","32","10","17","0","32","0","32","62","54","39","49","4","7","28","32","69","88","24","35","128","86","0","32","0","32","19","27","0","32","0","32","0","32","0","32","37","40","32","31","0","32","40","49","0","32","0","32","0500000US44003","Kent County, Rhode Island"
"419","198","53","85","53","85","0","32","0","32","0","32","0","32","0","32","0","32","33","59","0","32","0","32","0","32","20","30","0","32","0","32","0","32","0","32","0","32","0","32","0","32","0","32","0","32","0","32","0","32","0","32","0","32","0","32","0","32","0","32","366","212","185","165","91","134","0","32","0","32","0","32","0","32","0","32","0","32","81","106","0","32","0","32","13","22","0","32","0","32","181","64","0","32","0","32","0","32","0","32","0","32","0","32","0","32","129","86","0","32","12","27","28","30","0","32","12","21","0500000US44005","Newport County, Rhode Island"
